name,area,steel_norm,concrete_norm,rebar_norm,max_depth,slab_type,slab_sizer,beam_sizer,collinear,vector_1d_x,vector_1d_y,sections,ids
e1c1,479.73964388271463,39.00971355871484,515.4764786098392,17.882217487127946,25.0,isotropic,cellular,discrete,false,0.0,0.0,"Any[""W14X61"", ""W16X40"", ""W16X40"", ""W14X30"", ""W14X34"", ""W16X40"", ""W16X36"", ""W14X68"", ""W14X22"", ""W14X30"", ""W16X45"", ""W16X40"", ""W14X34"", ""W14X34"", ""W14X30"", ""W14X30"", ""W16X40"", ""W14X61"", ""W16X40"", ""W14X30"", ""W14X30"", ""W16X40"", ""W12X14"", ""W16X40"", ""W14X34"", ""W14X30"", ""W16X40"", ""W14X30"", ""W14X30"", ""W14X30"", ""W16X45"", ""W14X34"", ""W14X30"", ""W16X40"", ""W14X61"", ""W16X40"", ""W14X34"", ""W14X30"", ""W14X34"", ""W16X40"", ""W14X34"", ""W10X26"", ""W16X40"", ""W16X45"", ""W14X34"", ""W16X45"", ""W16X40"", ""W14X30"", ""W16X36"", ""W16X40"", ""W14X34"", ""W14X30"", ""W14X34"", ""W10X26"", ""W16X45"", ""W14X34""]","[""W14X61"", ""W16X40"", ""W16X40"", ""W14X30"", ""W14X34"", ""W16X40"", ""W16X36"", ""W14X68"", ""W14X22"", ""W14X30"", ""W16X45"", ""W16X40"", ""W14X34"", ""W14X34"", ""W14X30"", ""W14X30"", ""W16X40"", ""W14X61"", ""W16X40"", ""W14X30"", ""W14X30"", ""W16X40"", ""W12X14"", ""W16X40"", ""W14X34"", ""W14X30"", ""W16X40"", ""W14X30"", ""W14X30"", ""W14X30"", ""W16X45"", ""W14X34"", ""W14X30"", ""W16X40"", ""W14X61"", ""W16X40"", ""W14X34"", ""W14X30"", ""W14X34"", ""W16X40"", ""W14X34"", ""W10X26"", ""W16X40"", ""W16X45"", ""W14X34"", ""W16X45"", ""W16X40"", ""W14X30"", ""W16X36"", ""W16X40"", ""W14X34"", ""W14X30"", ""W14X34"", ""W10X26"", ""W16X45"", ""W14X34""]"
e1c1,479.73964388271463,41.89916730562864,515.4764786098392,17.882217487127946,25.0,isotropic,cellular,discrete,true,0.0,0.0,"Any[""W14X61"", ""W16X40"", ""W16X40"", ""W14X30"", ""W14X34"", ""W16X40"", ""W16X36"", ""W14X68"", ""W14X22"", ""W14X30"", ""W16X45"", ""W16X40"", ""W14X34"", ""W14X34"", ""W14X30"", ""W14X30"", ""W16X40"", ""W14X61"", ""W16X40"", ""W14X30"", ""W14X30"", ""W16X40"", ""W12X14"", ""W16X40"", ""W14X34"", ""W14X30"", ""W16X40"", ""W14X30"", ""W14X30"", ""W14X30"", ""W16X45"", ""W14X34"", ""W14X30"", ""W16X40"", ""W14X61"", ""W16X40"", ""W14X34"", ""W14X30"", ""W14X34"", ""W16X40"", ""W14X34"", ""W10X26"", ""W16X40"", ""W16X45"", ""W14X34"", ""W16X45"", ""W16X40"", ""W14X30"", ""W16X36"", ""W16X40"", ""W14X34"", ""W14X30"", ""W14X34"", ""W10X26"", ""W16X45"", ""W14X34""]","[""W14X61"", ""W14X61"", ""W16X40"", ""W16X40"", ""W16X40"", ""W16X40"", ""W14X68"", ""W14X68"", ""W14X22"", ""W14X30"", ""W16X45"", ""W16X40"", ""W14X34"", ""W14X34"", ""W14X30"", ""W14X30"", ""W14X61"", ""W14X61"", ""W16X40"", ""W16X40"", ""W16X40"", ""W16X40"", ""W12X14"", ""W16X40"", ""W14X34"", ""W14X30"", ""W16X40"", ""W14X30"", ""W14X30"", ""W14X30"", ""W16X45"", ""W16X45"", ""W16X40"", ""W16X40"", ""W14X61"", ""W14X61"", ""W14X34"", ""W14X30"", ""W14X34"", ""W16X40"", ""W14X34"", ""W10X26"", ""W16X40"", ""W16X45"", ""W16X45"", ""W16X45"", ""W16X40"", ""W16X40"", ""W16X36"", ""W16X40"", ""W14X34"", ""W14X30"", ""W14X34"", ""W10X26"", ""W16X45"", ""W14X34""]"
e1c1,479.73964388271463,34.391999901872104,515.4764786098392,17.882217487127946,25.0,isotropic,cellular,continuous,false,0.0,0.0,"Any[""13.6"", ""10.06"", ""10.39"", ""8.71"", ""8.16"", ""10.62"", ""9.05"", ""15.16"", ""6.35"", ""8.71"", ""10.78"", ""9.89"", ""8.54"", ""8.89"", ""8.71"", ""8.71"", ""10.14"", ""13.53"", ""10.32"", ""8.71"", ""8.71"", ""10.14"", ""4.08"", ""9.23"", ""8.54"", ""8.71"", ""10.47"", ""8.71"", ""8.71"", ""8.71"", ""10.84"", ""8.56"", ""8.71"", ""10.05"", ""14.72"", ""9.24"", ""8.74"", ""8.71"", ""8.23"", ""10.55"", ""8.02"", ""7.55"", ""9.21"", ""11.33"", ""8.31"", ""10.93"", ""10.33"", ""8.71"", ""9.05"", ""10.36"", ""8.03"", ""8.71"", ""8.14"", ""7.55"", ""11.22"", ""8.82""]","[""13.6"", ""10.06"", ""10.39"", ""8.71"", ""8.16"", ""10.62"", ""9.05"", ""15.16"", ""6.35"", ""8.71"", ""10.78"", ""9.89"", ""8.54"", ""8.89"", ""8.71"", ""8.71"", ""10.14"", ""13.53"", ""10.32"", ""8.71"", ""8.71"", ""10.14"", ""4.08"", ""9.23"", ""8.54"", ""8.71"", ""10.47"", ""8.71"", ""8.71"", ""8.71"", ""10.84"", ""8.56"", ""8.71"", ""10.05"", ""14.72"", ""9.24"", ""8.74"", ""8.71"", ""8.23"", ""10.55"", ""8.02"", ""7.55"", ""9.21"", ""11.33"", ""8.31"", ""10.93"", ""10.33"", ""8.71"", ""9.05"", ""10.36"", ""8.03"", ""8.71"", ""8.14"", ""7.55"", ""11.22"", ""8.82""]"
e1c1,479.73964388271463,36.33077230993785,515.4764786098392,17.882217487127946,25.0,isotropic,cellular,continuous,true,0.0,0.0,"Any[""13.6"", ""10.06"", ""10.39"", ""8.71"", ""8.16"", ""10.62"", ""9.05"", ""15.16"", ""6.35"", ""8.71"", ""10.78"", ""9.89"", ""8.54"", ""8.89"", ""8.71"", ""8.71"", ""10.14"", ""13.53"", ""10.32"", ""8.71"", ""8.71"", ""10.14"", ""4.08"", ""9.23"", ""8.54"", ""8.71"", ""10.47"", ""8.71"", ""8.71"", ""8.71"", ""10.84"", ""8.56"", ""8.71"", ""10.05"", ""14.72"", ""9.24"", ""8.74"", ""8.71"", ""8.23"", ""10.55"", ""8.02"", ""7.55"", ""9.21"", ""11.33"", ""8.31"", ""10.93"", ""10.33"", ""8.71"", ""9.05"", ""10.36"", ""8.03"", ""8.71"", ""8.14"", ""7.55"", ""11.22"", ""8.82""]","[""13.6"", ""13.6"", ""10.39"", ""10.39"", ""10.62"", ""10.62"", ""15.16"", ""15.16"", ""6.35"", ""8.71"", ""10.78"", ""9.89"", ""8.54"", ""8.89"", ""8.71"", ""8.71"", ""13.53"", ""13.53"", ""10.32"", ""10.32"", ""10.14"", ""10.14"", ""4.08"", ""9.23"", ""8.54"", ""8.71"", ""10.47"", ""8.71"", ""8.71"", ""8.71"", ""10.84"", ""10.84"", ""10.05"", ""10.05"", ""14.72"", ""14.72"", ""8.74"", ""8.71"", ""8.23"", ""10.55"", ""8.02"", ""7.55"", ""9.21"", ""11.33"", ""10.93"", ""10.93"", ""10.33"", ""10.33"", ""9.05"", ""10.36"", ""8.03"", ""8.71"", ""8.14"", ""7.55"", ""11.22"", ""8.82""]"
e1c2,479.3711391735623,40.987577494970516,461.1993864422989,15.999309523361317,25.0,isotropic,cellular,discrete,false,0.0,0.0,"Any[""W14X30"", ""W14X22"", ""W14X30"", ""W10X26"", ""W10X26"", ""W14X30"", ""W10X26"", ""W14X34"", ""W6X8.5"", ""W6X8.5"", ""W8X13"", ""W8X13"", ""W14X30"", ""W10X26"", ""W10X19"", ""W10X26"", ""W12X16"", ""W12X14"", ""W14X30"", ""W10X26"", ""W14X30"", ""W14X30"", ""W14X22"", ""W14X30"", ""W12X16"", ""W12X16"", ""W10X26"", ""W12X16"", ""W14X22"", ""W14X30"", ""W14X30"", ""W14X30"", ""W10X26"", ""W14X30"", ""W6X8.5"", ""W6X8.5"", ""W10X26"", ""W10X26"", ""W14X30"", ""W8X13"", ""W12X14"", ""W14X30"", ""W12X16"", ""W8X13"", ""W14X30"", ""W12X16"", ""W14X22"", ""W14X30"", ""W14X30"", ""W14X30"", ""W10X26"", ""W12X16"", ""W14X22"", ""W12X16"", ""W14X30"", ""W14X30"", ""W10X26"", ""W14X30"", ""W16X36"", ""W10X26"", ""W12X14"", ""W6X9"", ""W12X14"", ""W12X14"", ""W14X30"", ""W14X30"", ""W14X22"", ""W14X30"", ""W8X13"", ""W6X9"", ""W14X30"", ""W14X30"", ""W10X26"", ""W12X16"", ""W14X22"", ""W12X16"", ""W12X16"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W10X26"", ""W12X14"", ""W8X13"", ""W10X26"", ""W14X22"", ""W14X30"", ""W8X13"", ""W12X14"", ""W14X30"", ""W6X8.5"", ""W6X8.5"", ""W14X30"", ""W14X30"", ""W12X16"", ""W12X16"", ""W14X30"", ""W12X16"", ""W14X30"", ""W14X30"", ""W14X22"", ""W14X30""]","[""W14X30"", ""W14X22"", ""W14X30"", ""W10X26"", ""W10X26"", ""W14X30"", ""W10X26"", ""W14X34"", ""W6X8.5"", ""W6X8.5"", ""W8X13"", ""W8X13"", ""W14X30"", ""W10X26"", ""W10X19"", ""W10X26"", ""W12X16"", ""W12X14"", ""W14X30"", ""W10X26"", ""W14X30"", ""W14X30"", ""W14X22"", ""W14X30"", ""W12X16"", ""W12X16"", ""W10X26"", ""W12X16"", ""W14X22"", ""W14X30"", ""W14X30"", ""W14X30"", ""W10X26"", ""W14X30"", ""W6X8.5"", ""W6X8.5"", ""W10X26"", ""W10X26"", ""W14X30"", ""W8X13"", ""W12X14"", ""W14X30"", ""W12X16"", ""W8X13"", ""W14X30"", ""W12X16"", ""W14X22"", ""W14X30"", ""W14X30"", ""W14X30"", ""W10X26"", ""W12X16"", ""W14X22"", ""W12X16"", ""W14X30"", ""W14X30"", ""W10X26"", ""W14X30"", ""W16X36"", ""W10X26"", ""W12X14"", ""W6X9"", ""W12X14"", ""W12X14"", ""W14X30"", ""W14X30"", ""W14X22"", ""W14X30"", ""W8X13"", ""W6X9"", ""W14X30"", ""W14X30"", ""W10X26"", ""W12X16"", ""W14X22"", ""W12X16"", ""W12X16"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W10X26"", ""W12X14"", ""W8X13"", ""W10X26"", ""W14X22"", ""W14X30"", ""W8X13"", ""W12X14"", ""W14X30"", ""W6X8.5"", ""W6X8.5"", ""W14X30"", ""W14X30"", ""W12X16"", ""W12X16"", ""W14X30"", ""W12X16"", ""W14X30"", ""W14X30"", ""W14X22"", ""W14X30""]"
e1c2,479.3711391735623,42.19177624365863,461.1993864422989,15.999309523361317,25.0,isotropic,cellular,discrete,true,0.0,0.0,"Any[""W14X30"", ""W14X22"", ""W14X30"", ""W10X26"", ""W10X26"", ""W14X30"", ""W10X26"", ""W14X34"", ""W6X8.5"", ""W6X8.5"", ""W8X13"", ""W8X13"", ""W14X30"", ""W10X26"", ""W10X19"", ""W10X26"", ""W12X16"", ""W12X14"", ""W14X30"", ""W10X26"", ""W14X30"", ""W14X30"", ""W14X22"", ""W14X30"", ""W12X16"", ""W12X16"", ""W10X26"", ""W12X16"", ""W14X22"", ""W14X30"", ""W14X30"", ""W14X30"", ""W10X26"", ""W14X30"", ""W6X8.5"", ""W6X8.5"", ""W10X26"", ""W10X26"", ""W14X30"", ""W8X13"", ""W12X14"", ""W14X30"", ""W12X16"", ""W8X13"", ""W14X30"", ""W12X16"", ""W14X22"", ""W14X30"", ""W14X30"", ""W14X30"", ""W10X26"", ""W12X16"", ""W14X22"", ""W12X16"", ""W14X30"", ""W14X30"", ""W10X26"", ""W14X30"", ""W16X36"", ""W10X26"", ""W12X14"", ""W6X9"", ""W12X14"", ""W12X14"", ""W14X30"", ""W14X30"", ""W14X22"", ""W14X30"", ""W8X13"", ""W6X9"", ""W14X30"", ""W14X30"", ""W10X26"", ""W12X16"", ""W14X22"", ""W12X16"", ""W12X16"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W10X26"", ""W12X14"", ""W8X13"", ""W10X26"", ""W14X22"", ""W14X30"", ""W8X13"", ""W12X14"", ""W14X30"", ""W6X8.5"", ""W6X8.5"", ""W14X30"", ""W14X30"", ""W12X16"", ""W12X16"", ""W14X30"", ""W12X16"", ""W14X30"", ""W14X30"", ""W14X22"", ""W14X30""]","[""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X34"", ""W14X34"", ""W6X8.5"", ""W6X8.5"", ""W8X13"", ""W8X13"", ""W14X30"", ""W10X26"", ""W10X26"", ""W10X26"", ""W12X16"", ""W12X16"", ""W14X30"", ""W10X26"", ""W14X30"", ""W14X30"", ""W14X22"", ""W14X30"", ""W12X16"", ""W12X16"", ""W10X26"", ""W12X16"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W6X8.5"", ""W6X8.5"", ""W10X26"", ""W10X26"", ""W14X30"", ""W12X14"", ""W12X14"", ""W14X30"", ""W12X16"", ""W12X16"", ""W14X30"", ""W12X16"", ""W14X22"", ""W14X30"", ""W14X30"", ""W14X30"", ""W10X26"", ""W12X16"", ""W14X22"", ""W12X16"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W16X36"", ""W16X36"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W8X13"", ""W8X13"", ""W14X30"", ""W14X30"", ""W10X26"", ""W12X16"", ""W14X22"", ""W12X16"", ""W12X16"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W14X30"", ""W12X14"", ""W12X14"", ""W10X26"", ""W10X26"", ""W14X30"", ""W12X14"", ""W12X14"", ""W14X30"", ""W6X8.5"", ""W6X8.5"", ""W14X30"", ""W14X30"", ""W12X16"", ""W12X16"", ""W14X30"", ""W12X16"", ""W14X30"", ""W14X30"", ""W14X22"", ""W14X30""]"
e1c2,479.3711391735623,40.86103532920505,461.1993864422989,15.999309523361317,25.0,isotropic,cellular,continuous,false,0.0,0.0,"Any[""8.71"", ""6.35"", ""8.71"", ""7.55"", ""7.55"", ""8.71"", ""7.55"", ""8.9"", ""2.46"", ""2.46"", ""3.77"", ""3.77"", ""8.71"", ""7.55"", ""5.51"", ""7.55"", ""4.63"", ""4.08"", ""8.71"", ""7.55"", ""8.71"", ""8.71"", ""6.35"", ""8.71"", ""4.63"", ""4.63"", ""7.55"", ""4.63"", ""6.35"", ""8.71"", ""8.71"", ""8.71"", ""7.55"", ""8.71"", ""2.46"", ""2.46"", ""7.55"", ""7.55"", ""8.71"", ""3.77"", ""4.08"", ""8.71"", ""4.63"", ""3.77"", ""8.71"", ""4.63"", ""6.35"", ""8.71"", ""8.71"", ""8.71"", ""7.55"", ""4.63"", ""6.35"", ""4.63"", ""8.71"", ""8.71"", ""7.55"", ""8.71"", ""9.04"", ""7.55"", ""4.08"", ""2.62"", ""4.08"", ""4.08"", ""8.71"", ""8.71"", ""6.35"", ""8.71"", ""3.77"", ""2.62"", ""8.71"", ""8.71"", ""7.55"", ""4.63"", ""6.35"", ""4.63"", ""4.63"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""7.55"", ""4.08"", ""3.77"", ""7.55"", ""6.35"", ""8.71"", ""3.77"", ""4.08"", ""8.71"", ""2.46"", ""2.46"", ""8.71"", ""8.71"", ""4.63"", ""4.63"", ""8.71"", ""4.63"", ""8.71"", ""8.71"", ""6.35"", ""8.71""]","[""8.71"", ""6.35"", ""8.71"", ""7.55"", ""7.55"", ""8.71"", ""7.55"", ""8.9"", ""2.46"", ""2.46"", ""3.77"", ""3.77"", ""8.71"", ""7.55"", ""5.51"", ""7.55"", ""4.63"", ""4.08"", ""8.71"", ""7.55"", ""8.71"", ""8.71"", ""6.35"", ""8.71"", ""4.63"", ""4.63"", ""7.55"", ""4.63"", ""6.35"", ""8.71"", ""8.71"", ""8.71"", ""7.55"", ""8.71"", ""2.46"", ""2.46"", ""7.55"", ""7.55"", ""8.71"", ""3.77"", ""4.08"", ""8.71"", ""4.63"", ""3.77"", ""8.71"", ""4.63"", ""6.35"", ""8.71"", ""8.71"", ""8.71"", ""7.55"", ""4.63"", ""6.35"", ""4.63"", ""8.71"", ""8.71"", ""7.55"", ""8.71"", ""9.04"", ""7.55"", ""4.08"", ""2.62"", ""4.08"", ""4.08"", ""8.71"", ""8.71"", ""6.35"", ""8.71"", ""3.77"", ""2.62"", ""8.71"", ""8.71"", ""7.55"", ""4.63"", ""6.35"", ""4.63"", ""4.63"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""7.55"", ""4.08"", ""3.77"", ""7.55"", ""6.35"", ""8.71"", ""3.77"", ""4.08"", ""8.71"", ""2.46"", ""2.46"", ""8.71"", ""8.71"", ""4.63"", ""4.63"", ""8.71"", ""4.63"", ""8.71"", ""8.71"", ""6.35"", ""8.71""]"
e1c2,479.3711391735623,41.93869191212771,461.1993864422989,15.999309523361317,25.0,isotropic,cellular,continuous,true,0.0,0.0,"Any[""8.71"", ""6.35"", ""8.71"", ""7.55"", ""7.55"", ""8.71"", ""7.55"", ""8.9"", ""2.46"", ""2.46"", ""3.77"", ""3.77"", ""8.71"", ""7.55"", ""5.51"", ""7.55"", ""4.63"", ""4.08"", ""8.71"", ""7.55"", ""8.71"", ""8.71"", ""6.35"", ""8.71"", ""4.63"", ""4.63"", ""7.55"", ""4.63"", ""6.35"", ""8.71"", ""8.71"", ""8.71"", ""7.55"", ""8.71"", ""2.46"", ""2.46"", ""7.55"", ""7.55"", ""8.71"", ""3.77"", ""4.08"", ""8.71"", ""4.63"", ""3.77"", ""8.71"", ""4.63"", ""6.35"", ""8.71"", ""8.71"", ""8.71"", ""7.55"", ""4.63"", ""6.35"", ""4.63"", ""8.71"", ""8.71"", ""7.55"", ""8.71"", ""9.04"", ""7.55"", ""4.08"", ""2.62"", ""4.08"", ""4.08"", ""8.71"", ""8.71"", ""6.35"", ""8.71"", ""3.77"", ""2.62"", ""8.71"", ""8.71"", ""7.55"", ""4.63"", ""6.35"", ""4.63"", ""4.63"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""7.55"", ""4.08"", ""3.77"", ""7.55"", ""6.35"", ""8.71"", ""3.77"", ""4.08"", ""8.71"", ""2.46"", ""2.46"", ""8.71"", ""8.71"", ""4.63"", ""4.63"", ""8.71"", ""4.63"", ""8.71"", ""8.71"", ""6.35"", ""8.71""]","[""8.71"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""8.9"", ""8.9"", ""2.46"", ""2.46"", ""3.77"", ""3.77"", ""8.71"", ""7.55"", ""7.55"", ""7.55"", ""4.63"", ""4.63"", ""8.71"", ""7.55"", ""8.71"", ""8.71"", ""6.35"", ""8.71"", ""4.63"", ""4.63"", ""7.55"", ""4.63"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""2.46"", ""2.46"", ""7.55"", ""7.55"", ""8.71"", ""4.08"", ""4.08"", ""8.71"", ""4.63"", ""4.63"", ""8.71"", ""4.63"", ""6.35"", ""8.71"", ""8.71"", ""8.71"", ""7.55"", ""4.63"", ""6.35"", ""4.63"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""9.04"", ""9.04"", ""4.08"", ""4.08"", ""4.08"", ""4.08"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""3.77"", ""3.77"", ""8.71"", ""8.71"", ""7.55"", ""4.63"", ""6.35"", ""4.63"", ""4.63"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""8.71"", ""4.08"", ""4.08"", ""7.55"", ""7.55"", ""8.71"", ""4.08"", ""4.08"", ""8.71"", ""2.46"", ""2.46"", ""8.71"", ""8.71"", ""4.63"", ""4.63"", ""8.71"", ""4.63"", ""8.71"", ""8.71"", ""6.35"", ""8.71""]"
e1c3,476.89498038529064,43.524152607747396,445.54741073481824,15.456332209519102,25.0,isotropic,cellular,discrete,false,0.0,0.0,"Any[""W14X30"", ""W12X14"", ""W14X30"", ""W12X16"", ""W12X16"", ""W14X30"", ""W12X14"", ""W14X30"", ""W6X8.5"", ""W6X8.5"", ""W6X8.5"", ""W6X8.5"", ""W8X13"", ""W6X8.5"", ""W14X22"", ""W12X14"", ""W12X16"", ""W8X13"", ""W12X16"", ""W8X13"", ""W8X13"", ""W6X8.5"", ""W12X14"", ""W12X16"", ""W14X30"", ""W14X30"", ""W14X30"", ""W10X26"", ""W12X14"", ""W12X14"", ""W10X26"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W14X22"", ""W12X14"", ""W12X14"", ""W8X13"", ""W12X14"", ""W14X30"", ""W14X30"", ""W12X16"", ""W12X16"", ""W14X30"", ""W6X8.5"", ""W6X8.5"", ""W6X8.5"", ""W12X14"", ""W12X14"", ""W8X13"", ""W10X26"", ""W6X8.5"", ""W8X13"", ""W6X8.5"", ""W10X26"", ""W8X13"", ""W8X13"", ""W6X8.5"", ""W10X26"", ""W12X16"", ""W12X14"", ""W12X14"", ""W10X26"", ""W12X16"", ""W14X30"", ""W10X26"", ""W14X30"", ""W14X30"", ""W14X22"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W14X30"", ""W12X16"", ""W12X16"", ""W14X30"", ""W14X30"", ""W12X14"", ""W8X13"", ""W8X13"", ""W6X8.5"", ""W6X8.5"", ""W8X13"", ""W8X13"", ""W12X14"", ""W12X14"", ""W12X16"", ""W8X13"", ""W12X14"", ""W6X8.5"", ""W6X8.5"", ""W6X8.5"", ""W12X16"", ""W10X26"", ""W10X19"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W8X13"", ""W12X14"", ""W8X13"", ""W12X14"", ""W12X14"", ""W10X26"", ""W12X16"", ""W14X30"", ""W10X26"", ""W14X30"", ""W14X30"", ""W12X16"", ""W14X30"", ""W14X30"", ""W12X16"", ""W8X13"", ""W8X13"", ""W6X8.5"", ""W12X14"", ""W12X16"", ""W8X13"", ""W10X26"", ""W6X8.5"", ""W8X13"", ""W8X13"", ""W10X26"", ""W6X8.5"", ""W6X8.5"", ""W6X8.5"", ""W10X26"", ""W10X26"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W10X19"", ""W12X14"", ""W12X14"", ""W12X14"", ""W14X30"", ""W10X26"", ""W14X30"", ""W14X30"", ""W12X14"", ""W12X14"", ""W10X26"", ""W12X16""]","[""W14X30"", ""W12X14"", ""W14X30"", ""W12X16"", ""W12X16"", ""W14X30"", ""W12X14"", ""W14X30"", ""W6X8.5"", ""W6X8.5"", ""W6X8.5"", ""W6X8.5"", ""W8X13"", ""W6X8.5"", ""W14X22"", ""W12X14"", ""W12X16"", ""W8X13"", ""W12X16"", ""W8X13"", ""W8X13"", ""W6X8.5"", ""W12X14"", ""W12X16"", ""W14X30"", ""W14X30"", ""W14X30"", ""W10X26"", ""W12X14"", ""W12X14"", ""W10X26"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W14X22"", ""W12X14"", ""W12X14"", ""W8X13"", ""W12X14"", ""W14X30"", ""W14X30"", ""W12X16"", ""W12X16"", ""W14X30"", ""W6X8.5"", ""W6X8.5"", ""W6X8.5"", ""W12X14"", ""W12X14"", ""W8X13"", ""W10X26"", ""W6X8.5"", ""W8X13"", ""W6X8.5"", ""W10X26"", ""W8X13"", ""W8X13"", ""W6X8.5"", ""W10X26"", ""W12X16"", ""W12X14"", ""W12X14"", ""W10X26"", ""W12X16"", ""W14X30"", ""W10X26"", ""W14X30"", ""W14X30"", ""W14X22"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W14X30"", ""W12X16"", ""W12X16"", ""W14X30"", ""W14X30"", ""W12X14"", ""W8X13"", ""W8X13"", ""W6X8.5"", ""W6X8.5"", ""W8X13"", ""W8X13"", ""W12X14"", ""W12X14"", ""W12X16"", ""W8X13"", ""W12X14"", ""W6X8.5"", ""W6X8.5"", ""W6X8.5"", ""W12X16"", ""W10X26"", ""W10X19"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W8X13"", ""W12X14"", ""W8X13"", ""W12X14"", ""W12X14"", ""W10X26"", ""W12X16"", ""W14X30"", ""W10X26"", ""W14X30"", ""W14X30"", ""W12X16"", ""W14X30"", ""W14X30"", ""W12X16"", ""W8X13"", ""W8X13"", ""W6X8.5"", ""W12X14"", ""W12X16"", ""W8X13"", ""W10X26"", ""W6X8.5"", ""W8X13"", ""W8X13"", ""W10X26"", ""W6X8.5"", ""W6X8.5"", ""W6X8.5"", ""W10X26"", ""W10X26"", ""W12X14"", ""W12X14"", ""W12X14"", ""W12X14"", ""W10X19"", ""W12X14"", ""W12X14"", ""W12X14"", ""W14X30"", ""W10X26"", ""W14X30"", ""W14X30"", ""W12X14"", ""W12X14"", ""W10X26"", ""W12X16""]"
