name,area,steel_norm,concrete_norm,rebar_norm,max_depth,slab_type,slab_sizer,beam_sizer,collinear,vector_1d_x,vector_1d_y,sections,ids
x1y0,480.0,58.266047697916676,660.0000000000001,22.89583333333334,25.0,isotropic,cellular,discrete,true,0.0,0.0,"Any[""W12X152"", ""W12X136"", ""W14X61"", ""W14X90"", ""W12X120"", ""W12X120"", ""W12X120"", ""W12X136"", ""W12X152"", ""W12X120"", ""W14X90"", ""W12X50"", ""W12X120"", ""W12X120"", ""W14X90"", ""W14X61"", ""W12X120"", ""W12X120"", ""W14X90"", ""W12X120"", ""W14X61"", ""W12X120""]","[""W12X152"", ""W12X152"", ""W14X61"", ""W12X120"", ""W12X120"", ""W12X120"", ""W12X120"", ""W12X152"", ""W12X152"", ""W12X120"", ""W12X120"", ""W12X50"", ""W12X120"", ""W12X120"", ""W12X120"", ""W14X61"", ""W12X120"", ""W12X120"", ""W12X120"", ""W12X120"", ""W14X61"", ""W12X120""]"
x1y0,480.0,46.06427672638951,660.0000000000001,22.89583333333334,25.0,isotropic,cellular,continuous,false,0.0,0.0,"Any[""41.2"", ""33.6"", ""14.64"", ""19.87"", ""25.16"", ""32.06"", ""29.89"", ""34.31"", ""42.62"", ""26.53"", ""21.25"", ""12.92"", ""29.46"", ""26.04"", ""20.73"", ""14.64"", ""27.16"", ""23.39"", ""21.8"", ""26.53"", ""16.58"", ""32.06""]","[""41.2"", ""33.6"", ""14.64"", ""19.87"", ""25.16"", ""32.06"", ""29.89"", ""34.31"", ""42.62"", ""26.53"", ""21.25"", ""12.92"", ""29.46"", ""26.04"", ""20.73"", ""14.64"", ""27.16"", ""23.39"", ""21.8"", ""26.53"", ""16.58"", ""32.06""]"
x1y0,480.0,48.37631023350242,660.0000000000001,22.89583333333334,25.0,isotropic,cellular,continuous,true,0.0,0.0,"Any[""41.2"", ""33.6"", ""14.64"", ""19.87"", ""25.16"", ""32.06"", ""29.89"", ""34.31"", ""42.62"", ""26.53"", ""21.25"", ""12.92"", ""29.46"", ""26.04"", ""20.73"", ""14.64"", ""27.16"", ""23.39"", ""21.8"", ""26.53"", ""16.58"", ""32.06""]","[""41.2"", ""41.2"", ""14.64"", ""25.16"", ""25.16"", ""32.06"", ""29.89"", ""42.62"", ""42.62"", ""26.53"", ""26.53"", ""12.92"", ""29.46"", ""26.04"", ""26.04"", ""14.64"", ""27.16"", ""23.39"", ""26.53"", ""26.53"", ""16.58"", ""32.06""]"
x1y1,480.00000000000006,32.23447465770833,395.99999999999994,13.737499999999999,25.0,isotropic,cellular,discrete,false,0.0,0.0,"Any[""W14X74"", ""W18X55"", ""W18X50"", ""W18X46"", ""W12X50"", ""W18X55"", ""W18X50"", ""W14X74"", ""W10X17"", ""W12X50"", ""W18X50"", ""W16X36"", ""W18X55"", ""W14X74"", ""W18X50"", ""W12X50"", ""W16X36"", ""W18X50"", ""W10X17"", ""W16X36"", ""W16X36"", ""W18X50"", ""W18X55"", ""W12X50"", ""W16X36"", ""W18X50"", ""W14X74"", ""W18X50"", ""W12X50"", ""W12X22"", ""W18X50"", ""W16X36"", ""W12X50"", ""W18X50"", ""W18X55"", ""W12X50"", ""W12X50"", ""W10X26"", ""W16X36"", ""W18X50""]","[""W14X74"", ""W18X55"", ""W18X50"", ""W18X46"", ""W12X50"", ""W18X55"", ""W18X50"", ""W14X74"", ""W10X17"", ""W12X50"", ""W18X50"", ""W16X36"", ""W18X55"", ""W14X74"", ""W18X50"", ""W12X50"", ""W16X36"", ""W18X50"", ""W10X17"", ""W16X36"", ""W16X36"", ""W18X50"", ""W18X55"", ""W12X50"", ""W16X36"", ""W18X50"", ""W14X74"", ""W18X50"", ""W12X50"", ""W12X22"", ""W18X50"", ""W16X36"", ""W12X50"", ""W18X50"", ""W18X55"", ""W12X50"", ""W12X50"", ""W10X26"", ""W16X36"", ""W18X50""]"
x1y1,480.00000000000006,37.09277649791666,395.99999999999994,13.737499999999999,25.0,isotropic,cellular,discrete,true,0.0,0.0,"Any[""W14X74"", ""W18X55"", ""W18X50"", ""W18X46"", ""W12X50"", ""W18X55"", ""W18X50"", ""W14X74"", ""W10X17"", ""W12X50"", ""W18X50"", ""W16X36"", ""W18X55"", ""W14X74"", ""W18X50"", ""W12X50"", ""W16X36"", ""W18X50"", ""W10X17"", ""W16X36"", ""W16X36"", ""W18X50"", ""W18X55"", ""W12X50"", ""W16X36"", ""W18X50"", ""W14X74"", ""W18X50"", ""W12X50"", ""W12X22"", ""W18X50"", ""W16X36"", ""W12X50"", ""W18X50"", ""W18X55"", ""W12X50"", ""W12X50"", ""W10X26"", ""W16X36"", ""W18X50""]","[""W14X74"", ""W14X74"", ""W18X50"", ""W18X50"", ""W18X55"", ""W18X55"", ""W14X74"", ""W14X74"", ""W12X50"", ""W12X50"", ""W18X50"", ""W18X50"", ""W14X74"", ""W14X74"", ""W18X50"", ""W18X50"", ""W18X50"", ""W18X50"", ""W16X36"", ""W16X36"", ""W18X50"", ""W18X50"", ""W18X55"", ""W18X55"", ""W18X50"", ""W18X50"", ""W14X74"", ""W14X74"", ""W12X50"", ""W12X50"", ""W18X50"", ""W18X50"", ""W18X50"", ""W18X50"", ""W18X55"", ""W18X55"", ""W12X50"", ""W12X50"", ""W18X50"", ""W18X50""]"
x1y1,480.00000000000006,24.236813654999263,395.99999999999994,13.737499999999999,25.0,isotropic,cellular,continuous,false,0.0,0.0,"Any[""16.02"", ""13.2"", ""11.47"", ""8.76"", ""9.68"", ""12.05"", ""10.53"", ""15.92"", ""4.92"", ""9.16"", ""10.65"", ""8.34"", ""12.93"", ""15.98"", ""11.88"", ""9.75"", ""7.78"", ""11.31"", ""4.92"", ""8.41"", ""7.69"", ""11.21"", ""12.13"", ""10.35"", ""8.25"", ""11.24"", ""16.18"", ""10.79"", ""9.29"", ""6.39"", ""11.32"", ""7.74"", ""9.71"", ""11.77"", ""12.1"", ""9.21"", ""10.19"", ""7.55"", ""7.61"", ""10.91""]","[""16.02"", ""13.2"", ""11.47"", ""8.76"", ""9.68"", ""12.05"", ""10.53"", ""15.92"", ""4.92"", ""9.16"", ""10.65"", ""8.34"", ""12.93"", ""15.98"", ""11.88"", ""9.75"", ""7.78"", ""11.31"", ""4.92"", ""8.41"", ""7.69"", ""11.21"", ""12.13"", ""10.35"", ""8.25"", ""11.24"", ""16.18"", ""10.79"", ""9.29"", ""6.39"", ""11.32"", ""7.74"", ""9.71"", ""11.77"", ""12.1"", ""9.21"", ""10.19"", ""7.55"", ""7.61"", ""10.91""]"
x1y1,480.00000000000006,27.849948810614514,395.99999999999994,13.737499999999999,25.0,isotropic,cellular,continuous,true,0.0,0.0,"Any[""16.02"", ""13.2"", ""11.47"", ""8.76"", ""9.68"", ""12.05"", ""10.53"", ""15.92"", ""4.92"", ""9.16"", ""10.65"", ""8.34"", ""12.93"", ""15.98"", ""11.88"", ""9.75"", ""7.78"", ""11.31"", ""4.92"", ""8.41"", ""7.69"", ""11.21"", ""12.13"", ""10.35"", ""8.25"", ""11.24"", ""16.18"", ""10.79"", ""9.29"", ""6.39"", ""11.32"", ""7.74"", ""9.71"", ""11.77"", ""12.1"", ""9.21"", ""10.19"", ""7.55"", ""7.61"", ""10.91""]","[""16.02"", ""16.02"", ""11.47"", ""11.47"", ""12.05"", ""12.05"", ""15.92"", ""15.92"", ""9.16"", ""9.16"", ""10.65"", ""10.65"", ""15.98"", ""15.98"", ""11.88"", ""11.88"", ""11.31"", ""11.31"", ""8.41"", ""8.41"", ""11.21"", ""11.21"", ""12.13"", ""12.13"", ""11.24"", ""11.24"", ""16.18"", ""16.18"", ""9.29"", ""9.29"", ""11.32"", ""11.32"", ""11.77"", ""11.77"", ""12.1"", ""12.1"", ""10.19"", ""10.19"", ""10.91"", ""10.91""]"
x1y2,478.84121212121215,31.714718642100628,396.0000000000001,13.737500000000006,25.0,isotropic,cellular,discrete,false,0.0,0.0,"Any[""W18X50"", ""W12X50"", ""W12X50"", ""W10X17"", ""W18X46"", ""W16X36"", ""W12X50"", ""W18X55"", ""W8X21"", ""W14X74"", ""W8X13"", ""W8X13"", ""W12X26"", ""W12X50"", ""W16X36"", ""W18X46"", ""W16X36"", ""W12X50"", ""W18X50"", ""W12X50"", ""W16X36"", ""W18X46"", ""W10X17"", ""W18X50"", ""W6X16"", ""W8X13"", ""W10X26"", ""W16X36"", ""W12X50"", ""W16X36"", ""W18X46"", ""W12X50"", ""W16X36"", ""W16X36"", ""W8X13"", ""W12X50"", ""W14X74"", ""W12X22"", ""W18X55"", ""W12X26"", ""W8X13"", ""W8X13"", ""W18X46"", ""W16X26"", ""W12X50"", ""W16X36"", ""W16X36"", ""W12X50"", ""W18X50"", ""W10X17"", ""W18X46"", ""W10X26"", ""W10X17"", ""W6X8.5"", ""W16X36"", ""W16X36"", ""W16X36"", ""W12X50""]","[""W18X50"", ""W12X50"", ""W12X50"", ""W10X17"", ""W18X46"", ""W16X36"", ""W12X50"", ""W18X55"", ""W8X21"", ""W14X74"", ""W8X13"", ""W8X13"", ""W12X26"", ""W12X50"", ""W16X36"", ""W18X46"", ""W16X36"", ""W12X50"", ""W18X50"", ""W12X50"", ""W16X36"", ""W18X46"", ""W10X17"", ""W18X50"", ""W6X16"", ""W8X13"", ""W10X26"", ""W16X36"", ""W12X50"", ""W16X36"", ""W18X46"", ""W12X50"", ""W16X36"", ""W16X36"", ""W8X13"", ""W12X50"", ""W14X74"", ""W12X22"", ""W18X55"", ""W12X26"", ""W8X13"", ""W8X13"", ""W18X46"", ""W16X26"", ""W12X50"", ""W16X36"", ""W16X36"", ""W12X50"", ""W18X50"", ""W10X17"", ""W18X46"", ""W10X26"", ""W10X17"", ""W6X8.5"", ""W16X36"", ""W16X36"", ""W16X36"", ""W12X50""]"
x1y2,478.84121212121215,38.641926601163426,396.0000000000001,13.737500000000006,25.0,isotropic,cellular,discrete,true,0.0,0.0,"Any[""W18X50"", ""W12X50"", ""W12X50"", ""W10X17"", ""W18X46"", ""W16X36"", ""W12X50"", ""W18X55"", ""W8X21"", ""W14X74"", ""W8X13"", ""W8X13"", ""W12X26"", ""W12X50"", ""W16X36"", ""W18X46"", ""W16X36"", ""W12X50"", ""W18X50"", ""W12X50"", ""W16X36"", ""W18X46"", ""W10X17"", ""W18X50"", ""W6X16"", ""W8X13"", ""W10X26"", ""W16X36"", ""W12X50"", ""W16X36"", ""W18X46"", ""W12X50"", ""W16X36"", ""W16X36"", ""W8X13"", ""W12X50"", ""W14X74"", ""W12X22"", ""W18X55"", ""W12X26"", ""W8X13"", ""W8X13"", ""W18X46"", ""W16X26"", ""W12X50"", ""W16X36"", ""W16X36"", ""W12X50"", ""W18X50"", ""W10X17"", ""W18X46"", ""W10X26"", ""W10X17"", ""W6X8.5"", ""W16X36"", ""W16X36"", ""W16X36"", ""W12X50""]","[""W18X50"", ""W18X50"", ""W12X50"", ""W12X50"", ""W12X50"", ""W12X50"", ""W12X50"", ""W14X74"", ""W14X74"", ""W14X74"", ""W12X26"", ""W12X26"", ""W12X26"", ""W12X50"", ""W12X50"", ""W18X46"", ""W18X46"", ""W18X50"", ""W18X50"", ""W12X50"", ""W12X50"", ""W18X50"", ""W18X50"", ""W18X50"", ""W10X26"", ""W10X26"", ""W10X26"", ""W12X50"", ""W12X50"", ""W18X46"", ""W18X46"", ""W12X50"", ""W12X50"", ""W12X50"", ""W12X50"", ""W12X50"", ""W14X74"", ""W14X74"", ""W14X74"", ""W12X26"", ""W12X26"", ""W12X26"", ""W18X46"", ""W18X46"", ""W12X50"", ""W12X50"", ""W12X50"", ""W12X50"", ""W18X50"", ""W18X50"", ""W18X50"", ""W10X26"", ""W10X26"", ""W10X26"", ""W16X36"", ""W16X36"", ""W12X50"", ""W12X50""]"
x1y2,478.84121212121215,23.82669360780538,396.0000000000001,13.737500000000006,25.0,isotropic,cellular,continuous,false,0.0,0.0,"Any[""11.73"", ""9.92"", ""10.35"", ""4.92"", ""8.75"", ""8.42"", ""9.84"", ""12.95"", ""6.1"", ""15.81"", ""3.77"", ""3.77"", ""7.57"", ""9.22"", ""7.61"", ""8.95"", ""7.29"", ""9.8"", ""11.86"", ""10.21"", ""8.55"", ""9.02"", ""4.92"", ""10.88"", ""4.68"", ""3.77"", ""7.55"", ""7.76"", ""9.39"", ""7.47"", ""8.78"", ""9.68"", ""8.12"", ""8.57"", ""3.77"", ""10.21"", ""15.5"", ""6.39"", ""12.54"", ""7.57"", ""3.77"", ""3.77"", ""8.95"", ""7.56"", ""9.5"", ""8.05"", ""8.12"", ""9.71"", ""10.77"", ""4.92"", ""9.02"", ""7.55"", ""4.92"", ""2.46"", ""7.23"", ""8.67"", ""8.05"", ""9.18""]","[""11.73"", ""9.92"", ""10.35"", ""4.92"", ""8.75"", ""8.42"", ""9.84"", ""12.95"", ""6.1"", ""15.81"", ""3.77"", ""3.77"", ""7.57"", ""9.22"", ""7.61"", ""8.95"", ""7.29"", ""9.8"", ""11.86"", ""10.21"", ""8.55"", ""9.02"", ""4.92"", ""10.88"", ""4.68"", ""3.77"", ""7.55"", ""7.76"", ""9.39"", ""7.47"", ""8.78"", ""9.68"", ""8.12"", ""8.57"", ""3.77"", ""10.21"", ""15.5"", ""6.39"", ""12.54"", ""7.57"", ""3.77"", ""3.77"", ""8.95"", ""7.56"", ""9.5"", ""8.05"", ""8.12"", ""9.71"", ""10.77"", ""4.92"", ""9.02"", ""7.55"", ""4.92"", ""2.46"", ""7.23"", ""8.67"", ""8.05"", ""9.18""]"
x1y2,478.84121212121215,28.19337957500378,396.0000000000001,13.737500000000006,25.0,isotropic,cellular,continuous,true,0.0,0.0,"Any[""11.73"", ""9.92"", ""10.35"", ""4.92"", ""8.75"", ""8.42"", ""9.84"", ""12.95"", ""6.1"", ""15.81"", ""3.77"", ""3.77"", ""7.57"", ""9.22"", ""7.61"", ""8.95"", ""7.29"", ""9.8"", ""11.86"", ""10.21"", ""8.55"", ""9.02"", ""4.92"", ""10.88"", ""4.68"", ""3.77"", ""7.55"", ""7.76"", ""9.39"", ""7.47"", ""8.78"", ""9.68"", ""8.12"", ""8.57"", ""3.77"", ""10.21"", ""15.5"", ""6.39"", ""12.54"", ""7.57"", ""3.77"", ""3.77"", ""8.95"", ""7.56"", ""9.5"", ""8.05"", ""8.12"", ""9.71"", ""10.77"", ""4.92"", ""9.02"", ""7.55"", ""4.92"", ""2.46"", ""7.23"", ""8.67"", ""8.05"", ""9.18""]","[""11.73"", ""11.73"", ""10.35"", ""10.35"", ""10.35"", ""9.84"", ""9.84"", ""15.81"", ""15.81"", ""15.81"", ""7.57"", ""7.57"", ""7.57"", ""9.22"", ""9.22"", ""8.95"", ""8.95"", ""11.86"", ""11.86"", ""10.21"", ""10.21"", ""10.88"", ""10.88"", ""10.88"", ""7.55"", ""7.55"", ""7.55"", ""9.39"", ""9.39"", ""8.78"", ""8.78"", ""9.68"", ""9.68"", ""10.21"", ""10.21"", ""10.21"", ""15.5"", ""15.5"", ""15.5"", ""7.57"", ""7.57"", ""7.57"", ""8.95"", ""8.95"", ""9.5"", ""9.5"", ""9.71"", ""9.71"", ""10.77"", ""10.77"", ""10.77"", ""7.55"", ""7.55"", ""7.55"", ""8.67"", ""8.67"", ""9.18"", ""9.18""]"
x1y3,480.31999999999994,30.67025133723352,395.99999999999994,13.737499999999997,25.0,isotropic,cellular,discrete,false,0.0,0.0,"Any[""W18X46"", ""W16X36"", ""W12X50"", ""W12X22"", ""W8X13"", ""W16X36"", ""W16X36"", ""W16X36"", ""W18X55"", ""W10X17"", ""W16X36"", ""W18X55"", ""W6X8.5"", ""W6X8.5"", ""W8X13"", ""W10X17"", ""W16X36"", ""W16X36"", ""W16X36"", ""W12X26"", ""W16X36"", ""W12X26"", ""W16X36"", ""W12X50"", ""W16X36"", ""W16X36"", ""W16X36"", ""W8X13"", ""W12X22"", ""W12X50"", ""W6X8.5"", ""W6X8.5"", ""W8X13"", ""W8X21"", ""W16X36"", ""W16X36"", ""W12X26"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W8X10"", ""W12X22"", ""W12X50"", ""W18X55"", ""W16X36"", ""W10X17"", ""W18X55"", ""W8X21"", ""W8X13"", ""W6X8.5"", ""W6X8.5"", ""W16X36"", ""W12X26"", ""W16X36"", ""W12X26"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W12X50"", ""W12X22"", ""W10X17"", ""W16X36"", ""W8X21"", ""W8X10"", ""W6X8.5"", ""W6X8.5"", ""W16X26"", ""W16X36"", ""W12X26"", ""W16X36"", ""W16X36"", ""W16X36""]","[""W18X46"", ""W16X36"", ""W12X50"", ""W12X22"", ""W8X13"", ""W16X36"", ""W16X36"", ""W16X36"", ""W18X55"", ""W10X17"", ""W16X36"", ""W18X55"", ""W6X8.5"", ""W6X8.5"", ""W8X13"", ""W10X17"", ""W16X36"", ""W16X36"", ""W16X36"", ""W12X26"", ""W16X36"", ""W12X26"", ""W16X36"", ""W12X50"", ""W16X36"", ""W16X36"", ""W16X36"", ""W8X13"", ""W12X22"", ""W12X50"", ""W6X8.5"", ""W6X8.5"", ""W8X13"", ""W8X21"", ""W16X36"", ""W16X36"", ""W12X26"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W8X10"", ""W12X22"", ""W12X50"", ""W18X55"", ""W16X36"", ""W10X17"", ""W18X55"", ""W8X21"", ""W8X13"", ""W6X8.5"", ""W6X8.5"", ""W16X36"", ""W12X26"", ""W16X36"", ""W12X26"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W12X50"", ""W12X22"", ""W10X17"", ""W16X36"", ""W8X21"", ""W8X10"", ""W6X8.5"", ""W6X8.5"", ""W16X26"", ""W16X36"", ""W12X26"", ""W16X36"", ""W16X36"", ""W16X36""]"
x1y3,480.31999999999994,36.587998057961386,395.99999999999994,13.737499999999997,25.0,isotropic,cellular,discrete,true,0.0,0.0,"Any[""W18X46"", ""W16X36"", ""W12X50"", ""W12X22"", ""W8X13"", ""W16X36"", ""W16X36"", ""W16X36"", ""W18X55"", ""W10X17"", ""W16X36"", ""W18X55"", ""W6X8.5"", ""W6X8.5"", ""W8X13"", ""W10X17"", ""W16X36"", ""W16X36"", ""W16X36"", ""W12X26"", ""W16X36"", ""W12X26"", ""W16X36"", ""W12X50"", ""W16X36"", ""W16X36"", ""W16X36"", ""W8X13"", ""W12X22"", ""W12X50"", ""W6X8.5"", ""W6X8.5"", ""W8X13"", ""W8X21"", ""W16X36"", ""W16X36"", ""W12X26"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W8X10"", ""W12X22"", ""W12X50"", ""W18X55"", ""W16X36"", ""W10X17"", ""W18X55"", ""W8X21"", ""W8X13"", ""W6X8.5"", ""W6X8.5"", ""W16X36"", ""W12X26"", ""W16X36"", ""W12X26"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W12X50"", ""W12X22"", ""W10X17"", ""W16X36"", ""W8X21"", ""W8X10"", ""W6X8.5"", ""W6X8.5"", ""W16X26"", ""W16X36"", ""W12X26"", ""W16X36"", ""W16X36"", ""W16X36""]","[""W18X46"", ""W18X46"", ""W12X50"", ""W12X50"", ""W12X50"", ""W12X50"", ""W16X36"", ""W16X36"", ""W18X55"", ""W18X55"", ""W18X55"", ""W18X55"", ""W10X17"", ""W10X17"", ""W10X17"", ""W10X17"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W12X50"", ""W12X50"", ""W16X36"", ""W16X36"", ""W12X50"", ""W12X50"", ""W12X50"", ""W12X50"", ""W8X21"", ""W8X21"", ""W8X21"", ""W8X21"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W12X50"", ""W12X50"", ""W12X50"", ""W12X50"", ""W18X55"", ""W18X55"", ""W18X55"", ""W18X55"", ""W8X21"", ""W8X21"", ""W8X21"", ""W8X21"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W12X50"", ""W12X50"", ""W12X50"", ""W12X50"", ""W8X21"", ""W8X21"", ""W8X21"", ""W8X21"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36"", ""W16X36""]"
x1y3,480.31999999999994,24.2974383459695,395.99999999999994,13.737499999999997,25.0,isotropic,cellular,continuous,false,0.0,0.0,"Any[""9.06"", ""8.01"", ""9.41"", ""6.39"", ""3.77"", ""8.47"", ""7.23"", ""8.33"", ""12.59"", ""4.92"", ""7.26"", ""14.45"", ""2.46"", ""2.46"", ""3.77"", ""4.92"", ""8.16"", ""7.42"", ""7.54"", ""7.57"", ""7.75"", ""7.57"", ""7.82"", ""9.15"", ""8.27"", ""7.4"", ""8.24"", ""3.77"", ""6.39"", ""9.31"", ""2.46"", ""2.46"", ""3.77"", ""6.1"", ""7.44"", ""8.17"", ""7.57"", ""7.75"", ""7.19"", ""7.69"", ""8.21"", ""7.37"", ""8.44"", ""2.88"", ""6.39"", ""9.18"", ""14.38"", ""7.63"", ""4.92"", ""12.75"", ""6.1"", ""3.77"", ""2.46"", ""2.46"", ""7.75"", ""7.57"", ""7.74"", ""7.57"", ""8.1"", ""7.39"", ""7.28"", ""8.31"", ""9.43"", ""6.39"", ""4.92"", ""8.48"", ""6.1"", ""2.88"", ""2.46"", ""2.46"", ""7.56"", ""7.64"", ""7.57"", ""7.85"", ""7.45"", ""8.37""]","[""9.06"", ""8.01"", ""9.41"", ""6.39"", ""3.77"", ""8.47"", ""7.23"", ""8.33"", ""12.59"", ""4.92"", ""7.26"", ""14.45"", ""2.46"", ""2.46"", ""3.77"", ""4.92"", ""8.16"", ""7.42"", ""7.54"", ""7.57"", ""7.75"", ""7.57"", ""7.82"", ""9.15"", ""8.27"", ""7.4"", ""8.24"", ""3.77"", ""6.39"", ""9.31"", ""2.46"", ""2.46"", ""3.77"", ""6.1"", ""7.44"", ""8.17"", ""7.57"", ""7.75"", ""7.19"", ""7.69"", ""8.21"", ""7.37"", ""8.44"", ""2.88"", ""6.39"", ""9.18"", ""14.38"", ""7.63"", ""4.92"", ""12.75"", ""6.1"", ""3.77"", ""2.46"", ""2.46"", ""7.75"", ""7.57"", ""7.74"", ""7.57"", ""8.1"", ""7.39"", ""7.28"", ""8.31"", ""9.43"", ""6.39"", ""4.92"", ""8.48"", ""6.1"", ""2.88"", ""2.46"", ""2.46"", ""7.56"", ""7.64"", ""7.57"", ""7.85"", ""7.45"", ""8.37""]"
